id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
6881600,Walk2Everything Downtown Unit,25476243,Sara,,"Shaw, Logan Circle",38.90615,-77.01641,Entire home/apt,126,1,529,4/5/2021,7.45,4,335
6886276,Very comfortable bedroom with access to back porch,32787041,,,"Takoma, Brightwood, Manor Park",38.97129,-77.02663,Private room,50,5,0,,,1,365
6913597,Charming Detached Home NW DC Takoma Park Washingto,852801,Allison,,"Takoma, Brightwood, Manor Park",38.96348,-77.01766,Entire home/apt,499,2,0,,,2,180
6923607,Lovely studio In Kalorama near Dupont Circle Metro,583741,Kristen,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91651,-77.04487,Entire home/apt,84,4,444,4/4/2021,6.27,1,356
6956685,Master bedroom with private ensuite bathroom in DC,32009941,Azita,,"Takoma, Brightwood, Manor Park",38.96378,-77.01949,Private room,60,1,78,4/5/2021,1.51,2,364
6968949,Clean & Private 1BR | Kitchen | Wi-Fi | Gym | DC,30283594,Global Luxury Suites,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89939,-77.03221,Entire home/apt,226,3,2,8/11/2020,0.03,34,364
6969570,Spacious 2BR | Kitchen | Wi-Fi | Gym | Near Metro,30283594,Global Luxury Suites,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90051,-77.03433,Entire home/apt,308,2,27,3/30/2021,0.4,34,357
6969950,Spacious 2BR | Full Furnished | Gym | Near Metro,30283594,Global Luxury Suites,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89963,-77.03241,Entire home/apt,308,3,13,3/21/2021,0.26,34,365
6974224,Cozy Clean Central DC,35510445,Brooke,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91648,-77.00566,Private room,60,2,22,6/24/2017,0.31,1,363
6974632,Recenetly Renovated Townhouse,9501814,Adam,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91574,-77.00068,Entire home/apt,2200,2,1,7/7/2015,0.01,1,362
7018113,"Historic, D Street  Row House",32123452,,,"Capitol Hill, Lincoln Park",38.8839,-77.00526,Entire home/apt,300,2,85,4/12/2021,1.26,1,320
7020322,A Good Place To Stay,31516956,Rosevelt,,"Union Station, Stanton Park, Kingman Park",38.89847,-76.99753,Entire home/apt,207,2,228,4/4/2021,3.68,3,346
7060166,Neat & Cozy in the Nicest Neighborhood!,5448602,Maureen,,"Hawthorne, Barnaby Woods, Chevy Chase",38.9656,-77.07746,Private room,59,1,84,4/18/2021,1.41,4,341
7076206,Location! English Basement; Near Metro,30100464,Isaac,,"Capitol Hill, Lincoln Park",38.88458,-77.00088,Entire home/apt,55,4,57,3/6/2021,0.82,2,80
7106899,Georgetown Townhouse - Biddle Suite,25363242,,,"Georgetown, Burleith/Hillandale",38.90889,-77.06042,Private room,91,5,1,9/29/2019,0.05,2,365
7109996,Sunny room w/Private Bathroom,37194861,Shareena,,"Capitol View, Marshall Heights, Benning Heights",38.88831,-76.92978,Private room,45,5,1,9/7/2015,0.01,2,323
7110732,Spacious Row home on H street corridor,37248992,Jacqui,,"Union Station, Stanton Park, Kingman Park",38.90035,-76.98975,Entire home/apt,159,3,79,6/2/2019,1.13,2,111
7181782,Spacious Apt 2 Blocks from Capitol,21446930,Travis,,"Capitol Hill, Lincoln Park",38.88337,-77.0075,Entire home/apt,145,2,328,3/24/2021,5.38,4,171
7195053,Cozy Apartment to Explore DC,6531855,Cudjoe,,"Brightwood Park, Crestwood, Petworth",38.93999,-77.01951,Entire home/apt,90,2,69,4/5/2021,0.98,1,154
7220755,Charming Historic Capitol Hill Home,37722870,Erica,,"Capitol Hill, Lincoln Park",38.88213,-76.99116,Entire home/apt,159,3,95,7/24/2019,1.35,1,0
7244258,Lovely Loft DC,9907373,Gwynne,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93238,-77.02532,Private room,200,2,7,5/21/2018,0.11,2,1
7245977,Spacious 1BR in historic rowhouse near the action!,7762489,Mike,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92453,-77.0289,Entire home/apt,91,28,98,1/2/2021,1.4,1,191
7258691,Victorian Retreat 2 Blocks to Metro,33313857,Timothy,,"Brookland, Brentwood, Langdon",38.93288,-76.99098,Private room,200,2,86,7/24/2020,1.23,3,363
7259793,Eclectic Room W/Bathroom!,37194861,Shareena,,"Capitol View, Marshall Heights, Benning Heights",38.88845,-76.92914,Private room,42,7,26,11/23/2020,0.37,2,323
7277852,"Comfort, Convenience, Location!",750192,Ayelet,,"Brightwood Park, Crestwood, Petworth",38.94403,-77.02581,Entire home/apt,60,8,57,1/27/2021,0.81,1,141
7290056,Completely Private Capitol Hill Charming Apt. Sleeps Five.,13743641,Eric,,"Union Station, Stanton Park, Kingman Park",38.89259,-76.99799,Entire home/apt,232,1,165,4/17/2021,2.35,8,146
7304678,Private BR & BA 2 blks to ColHeights metro,11223523,Sinead,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9305,-77.02833,Private room,55,2,44,3/22/2020,0.65,1,244
7319641,"Beautiful Chevy Chase, DC Home",38345667,Susan,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96845,-77.06763,Entire home/apt,350,2,37,4/18/2021,0.7,1,118
7335879,Modern Rustic Capitol Retreat,4315316,Bradford,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90473,-76.98945,Entire home/apt,155,2,206,3/28/2021,2.95,1,163
7361439,One bedroom historical apartment #1,35456515,Darius,,"Union Station, Stanton Park, Kingman Park",38.89283,-76.99777,Entire home/apt,199,2,224,4/4/2021,3.24,2,156
7384867,"Perfect for the Budget, Business, or Intern stay",38683977,Shaun,,"River Terrace, Benning, Greenway, Dupont Park",38.89273,-76.96093,Private room,47,1,30,12/20/2019,0.43,3,356
7385563,"Retreat in the City, Walk to Metro!",604616,Rebecca,,"Takoma, Brightwood, Manor Park",38.97405,-77.02284,Entire home/apt,70,3,59,10/9/2020,0.86,1,363
7387956,1 BR basement apt in NW Washington,37919321,Paul,,"North Cleveland Park, Forest Hills, Van Ness",38.95201,-77.06192,Private room,125,2,21,10/25/2019,0.31,1,349
7389557,Entire House in Columbia Heights,20916687,Derric,,"Brightwood Park, Crestwood, Petworth",38.94123,-77.03223,Entire home/apt,290,2,110,4/5/2021,1.58,2,343
7410502,Cozy Room for Two in Elegant Petworth Townhouse,38826760,Marie,,"Brightwood Park, Crestwood, Petworth",38.94945,-77.02355,Private room,85,2,50,5/20/2019,0.81,2,233
7415165,"Mi Casa, Su Casa!",7138410,,,"Mayfair, Hillbrook, Mahaning Heights",38.90138,-76.95034,Private room,81,2,56,3/24/2018,0.98,1,177
7429332,Modern Georgetown Apartment,21178631,John,,"Georgetown, Burleith/Hillandale",38.90347,-77.06343,Entire home/apt,295,30,5,3/11/2019,0.07,2,35
7433239,Wonderful 3 bedroom townhouse - family friendly,6353432,Henrike,,"Union Station, Stanton Park, Kingman Park",38.90208,-77.00265,Entire home/apt,158,1,178,4/3/2021,3.78,3,0
7452083,Artist Studio Carriage House,6757090,Susan,,"Dupont Circle, Connecticut Avenue/K Street",38.91373,-77.03463,Entire home/apt,200,2,55,3/31/2021,0.83,1,260
7482982,Spacious and in a great location!,33750865,Juliana,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.9273,-77.034,Entire home/apt,68,3,28,2/25/2020,0.4,1,23
7547751,Sunny 1BR Garden Apartment,39382395,Jill,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.93481,-77.0986,Entire home/apt,75,30,1,8/14/2019,0.05,1,89
7591810,1 BR Suite English Basement on H st,37248992,Jacqui,,"Union Station, Stanton Park, Kingman Park",38.90242,-76.99134,Entire home/apt,65,5,41,10/27/2019,0.63,2,38
7599680,"Dupont Sweet, Cheerful Studio to Self Isolate",28011820,Marcy,,"Dupont Circle, Connecticut Avenue/K Street",38.91481,-77.04291,Entire home/apt,67,30,26,12/31/2020,0.38,9,252
7599768,Dupont Circle Cheerful Place to Isolate,28011820,Marcy,,"Dupont Circle, Connecticut Avenue/K Street",38.91485,-77.04377,Entire home/apt,83,30,17,1/9/2021,0.25,9,20
7602161,Location! Location! Your ultimate DC experience!,15472624,John,,"Union Station, Stanton Park, Kingman Park",38.8936,-76.98956,Entire home/apt,295,2,38,3/25/2021,0.66,1,178
7616844,"Anacostia DC,5m to US Capitol PARKN",34125313,Nicole,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86798,-76.98342,Entire home/apt,196,2,50,11/29/2020,0.73,2,363
7629141,"Lovely Townhouse, perfectly located!",7833035,Marcella,,"Dupont Circle, Connecticut Avenue/K Street",38.91737,-77.03856,Entire home/apt,402,1,47,4/10/2021,0.7,2,127
7629788,Spacious 1BR | Furnished| Wi-Fi | Gym | Near Metro,30283594,Global Luxury Suites,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90086,-77.03274,Entire home/apt,226,3,2,3/7/2021,0.13,34,364
7649299,"Newly Renovated, Spacious English Basement",39823532,Keenan,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91604,-77.01028,Entire home/apt,89,30,136,12/19/2020,1.97,1,117
7650438,Capitol Hill Townhouse,40144156,Marcus,,"Union Station, Stanton Park, Kingman Park",38.89509,-76.99497,Entire home/apt,170,30,220,1/24/2020,3.56,2,0
7659684,"Beautiful, Spacious 1930s Victorian Rowhouse",33750869,Sita,,"Capitol Hill, Lincoln Park",38.88816,-76.98859,Entire home/apt,110,7,0,,,1,0
7660850,Brand new basement one bed near GTown University,32851509,Alicia,,"Georgetown, Burleith/Hillandale",38.91457,-77.07216,Entire home/apt,93,10,50,3/29/2021,1.56,1,5
7677038,Just re-modeled! Superb Location!  Read Reviews!,40313075,Shawn,,"Shaw, Logan Circle",38.91386,-77.02888,Entire home/apt,224,4,103,4/12/2021,1.48,1,289
7677423,Brookland-CUA: DC Within Your Reach,40315715,Jen,,"Brookland, Brentwood, Langdon",38.92893,-76.98328,Entire home/apt,68,3,175,2/11/2021,2.52,1,242
7679092,Bright & Cozy 1 BR DC Condo,11839900,Sarah & Andrew,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93453,-77.03515,Entire home/apt,111,3,13,8/29/2020,0.19,1,0
7708641,Cozy Quaint 2BR - 10 min walk from Georgetown U.,1745004,,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.90809,-77.08673,Entire home/apt,128,2,4,4/11/2021,0.06,2,82
7712730,Dupont Adams Morgan Royal Rose,39742620,Arlene,,"Dupont Circle, Connecticut Avenue/K Street",38.91655,-77.04168,Entire home/apt,149,2,61,3/9/2020,0.94,5,278
7713639,Dupont Adams Morgan Chic Haven,39742620,Arlene,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91734,-77.04183,Entire home/apt,119,2,63,1/3/2020,0.94,5,328
7714816,Dupont Adams Morgan Idyllic Glow,39742620,Arlene,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91784,-77.04388,Entire home/apt,119,2,56,11/17/2019,0.85,5,365
7714870,01. A quiet room near Nats stadium,3672670,Dennis,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.872,-77.01275,Private room,67,1,327,4/16/2021,4.83,14,179
7714880,04. Master bedroom near the stadium,3672670,Dennis,,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.87074,-77.01299,Private room,88,1,357,4/11/2021,5.22,14,180
7715486,Dupont Adams Morgan Wonderful Grace,39742620,Arlene,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91776,-77.04369,Entire home/apt,159,2,95,1/26/2020,1.4,5,281
7725828,Luxury 1BR | Desk Space | Wi-Fi | Gym | Near Metro,30283594,Global Luxury Suites,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90049,-77.03408,Entire home/apt,226,3,2,8/16/2020,0.17,34,364
7726082,Luxury 2BR APT | Kitchen | Work desk | Wi-Fi | Gym,30283594,Global Luxury Suites,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90022,-77.0345,Entire home/apt,290,3,12,4/4/2021,0.18,34,362
7731695,Dupont Adams Morgan Comfy Gem,40629622,Kenneth,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91637,-77.04385,Entire home/apt,119,2,50,1/26/2020,0.74,5,356
7732528,Dupont Adams Morgan Dream,40629622,Kenneth,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91591,-77.04374,Entire home/apt,119,2,53,11/20/2019,0.77,5,365
7733108,Dupont Circle: Perfect Place to Isolate:,28011820,Marcy,,"Dupont Circle, Connecticut Avenue/K Street",38.9142,-77.04295,Entire home/apt,96,30,45,11/23/2020,0.66,9,254
7733964,English basement with full kitchen.,40644141,Sky,,"Friendship Heights, American University Park, Tenleytown",38.94661,-77.07223,Entire home/apt,89,2,114,4/5/2021,1.8,2,353
7744854,Tranquil Columbia Heights Apartment,40709062,Dylan,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92524,-77.03223,Entire home/apt,50,3,328,4/5/2021,4.83,1,92
7758808,Sour Diesel Room,40797092,Lucius,,"Brightwood Park, Crestwood, Petworth",38.94596,-77.02313,Private room,75,1,13,10/13/2019,0.22,3,364
7759093,Room 420,40797092,Lucius,,"Brightwood Park, Crestwood, Petworth",38.94386,-77.02284,Private room,110,1,17,7/30/2017,0.25,3,364
7800582,Dupont Circle Condo. Prime Location (Unit 2),41047431,Lisa,,"Dupont Circle, Connecticut Avenue/K Street",38.9089,-77.04696,Entire home/apt,132,3,136,4/18/2021,2.38,7,355
7801335,Georgetown Condo. Prime Location (Unit 1),41047431,Lisa,,"Georgetown, Burleith/Hillandale",38.9049,-77.05674,Entire home/apt,95,3,200,1/23/2021,3,7,315
7809701,❤ OF GEORGETOWN | BACKYARD | FULL KITCHEN | W/D,27323824,Karl,,"Georgetown, Burleith/Hillandale",38.90948,-77.05613,Entire home/apt,205,1,261,4/10/2021,3.77,8,140
7820526,Dupont Adams Morgan Fab Fantasy,40629622,Kenneth,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91777,-77.04345,Entire home/apt,149,2,59,4/12/2020,0.87,5,274
7826994,Great price for DC room,38683977,Shaun,,"River Terrace, Benning, Greenway, Dupont Park",38.89388,-76.95907,Private room,52,2,304,9/7/2020,4.41,3,140
7853456,"DC Finest, lovely apartment at Brookland CUA Metro",40187370,Thomas A,,"Brookland, Brentwood, Langdon",38.9315,-76.98356,Entire home/apt,75,3,66,2/17/2020,1.28,1,101
7868366,Historic RowHouse Walking Distance to the Capitol!,6733033,Athena,,"Capitol Hill, Lincoln Park",38.88648,-76.99217,Entire home/apt,900,1,0,,,1,365
7930288,"Great Social Distance Option | Blazing Fast 1 Gig WIFI - 3 blocks to Capitol, Tons of Light Charming Space,  Private Entrance and Patio| MONTHLY RATES AVAIL!",10292686,Brian,,"Capitol Hill, Lincoln Park",38.89067,-77.00155,Entire home/apt,151,2,38,3/30/2021,0.56,23,264
7931456,Lux 2 Bedroom near White House w/wifi,9419684,Churchill,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90023,-77.03434,Entire home/apt,293,15,2,8/4/2018,0.03,15,2
7952701,English-Style Basement Apartment in a Historic Row House,26589186,Albert,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91449,-77.01172,Entire home/apt,136,2,308,4/16/2021,4.46,1,331
7965382,The Best of Eastern Market.....,42027538,Mark,,"Capitol Hill, Lincoln Park",38.88527,-76.99428,Entire home/apt,221,3,94,4/15/2021,1.38,1,125
7968494,A home away from home...Enjoy!,2379779,Dario,,"Brightwood Park, Crestwood, Petworth",38.95732,-77.02098,Entire home/apt,120,2,18,4/14/2021,0.31,3,330
7982044,1 bdr apartment on Columbia Heights,11671495,Bojana,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92649,-77.03627,Entire home/apt,94,3,7,3/4/2021,0.1,1,16
7990478,Dupont West 2: Charming 2BR+Office,28825130,Greg,,"West End, Foggy Bottom, GWU",38.90639,-77.0475,Entire home/apt,134,4,308,4/9/2021,4.5,5,48
7997888,2Br METRO/FreeParking/min to center/park/ LongTerm,37251915,John,,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93635,-77.05949,Entire home/apt,115,7,14,7/5/2020,0.2,1,226
8010019,Comfy Room in Elegant Petworth Townhouse,38826760,Marie,,"Brightwood Park, Crestwood, Petworth",38.94868,-77.024,Private room,85,2,21,6/28/2018,0.34,2,141
8072054,The Flat at Harvard St,37085756,Joe,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92717,-77.0334,Entire home/apt,135,5,19,4/6/2019,0.28,2,364
8118888,"Cozy Room in Petworth, Washington, DC",4648242,Evens,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95158,-77.01179,Private room,65,3,19,6/22/2019,0.38,3,355
8125413,Unique Foggy Bottom Apartment,16820693,Alex,,"West End, Foggy Bottom, GWU",38.90006,-77.04887,Entire home/apt,157,30,3,5/2/2019,0.05,2,325
8150930,Basic but comfy room on Cap Hill,9250491,Charlotte,,"Capitol Hill, Lincoln Park",38.88861,-76.97867,Private room,62,1,94,5/15/2017,1.37,1,365
8165340,Cozy Hideaway | Ace Location | MONTHLY RATES AVAIL,10292686,Brian,,"Dupont Circle, Connecticut Avenue/K Street",38.91495,-77.03474,Entire home/apt,81,3,17,7/18/2020,0.31,23,365
8190920,Bright Capitol Hill 2 bdrm,22145812,Ted,,"Union Station, Stanton Park, Kingman Park",38.89534,-76.9874,Entire home/apt,159,3,64,1/8/2021,0.95,1,242
8206306,"New studio in Adams Morgan, parking options",14692970,,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92495,-77.04204,Entire home/apt,95,4,57,3/15/2021,0.84,6,353
8227337,Lovely cozy room in a 8bdr apt in DC on 2nd st,315148,John,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91981,-77.01541,Private room,28,28,1,11/8/2015,0.02,32,297
8247341,"Comfortable Chevy Chase, DC Home",43492585,Stephen,,"Hawthorne, Barnaby Woods, Chevy Chase",38.96406,-77.05875,Private room,90,2,23,1/23/2020,0.34,1,365
8292724,In-law suite Urban Living,43723905,Lisa,,"Brightwood Park, Crestwood, Petworth",38.94201,-77.01501,Private room,130,2,8,9/29/2018,0.14,3,365
8300958,"Duplex 1 King Bdrm, 1 Queen Bdrm,1 Den w/bunk beds",41656215,Chiazo,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92961,-77.03079,Entire home/apt,112,2,20,3/21/2021,0.3,9,317
8301945,Roommate Listing,15538259,Diego,,"Cathedral Heights, McLean Gardens, Glover Park",38.93168,-77.07999,Shared room,27,30,27,8/15/2019,0.41,2,365
8303678,Vista 2 Bedroom Rowhome FoggyBottom,1865736,Sally,,"West End, Foggy Bottom, GWU",38.90095,-77.05283,Entire home/apt,6000,6,81,8/20/2019,1.22,4,90
8309843,"Perfect for interns, students, faculties tourists",43811269,Andrew,,"West End, Foggy Bottom, GWU",38.89554,-77.04482,Entire home/apt,127,9,168,8/22/2020,2.46,1,40
8323975,Great Room Minutes from Night Life,43881052,Levon,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.91257,-76.98712,Private room,65,1,95,1/1/2020,1.4,1,0
8337838,"The Shabby Shack, LLC",39512200,Maurita,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92872,-77.04078,Private room,55,3,129,2/2/2020,1.9,1,50
8347485,"Room near E Market, Library of Congress, Capitol",40308811,Marilyn,,"Capitol Hill, Lincoln Park",38.89182,-76.99503,Private room,65,3,44,4/12/2021,0.65,1,318
8353034,A fabulous basement studio in my house!,44025619,Clifford,,"Takoma, Brightwood, Manor Park",38.98309,-77.02493,Entire home/apt,68,1,449,4/25/2021,6.59,1,90
8363399,Comfortable. Tidy. Accessible. Dupont 1BR.,13242357,Ryan,,"Dupont Circle, Connecticut Avenue/K Street",38.90846,-77.04762,Entire home/apt,108,2,239,4/7/2021,3.59,1,126
8372234,Large Brownstone Home-Sleeps 12,41656215,Chiazo,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93155,-77.02948,Entire home/apt,695,2,3,3/3/2020,0.05,9,237
8381345,Large Bright Room & Private Bath - plus a house!,44167924,Emily,,"North Michigan Park, Michigan Park, University Heights",38.95271,-76.98901,Private room,60,5,2,9/28/2016,0.04,1,358
8397296,Location...Location...(Metro 2 blocks),33109594,Byron,,"Union Station, Stanton Park, Kingman Park",38.90558,-77.00084,Private room,60,3,227,4/12/2021,3.6,1,335
8401270,Private Room / En Suite Bath in Mt. Pleasant Apt,5706640,Ami,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93481,-77.03798,Private room,50,1,3,11/1/2020,0.38,1,0
8404345,Good Night 1 Bdrm w/ 2 Queen Beds,41656215,Chiazo,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92937,-77.02979,Entire home/apt,82,2,12,9/6/2020,0.18,9,342
8405784,Lovely Whole House Rental in Nations Capitol,835242,Jeffrey,,Historic Anacostia,38.86446,-76.98702,Entire home/apt,150,2,4,4/10/2021,2.73,4,168
8409891,"Modern & Open, walk 2 metro, Conv. Center & sights",9296587,Josh,,"Shaw, Logan Circle",38.91067,-77.0191,Entire home/apt,147,5,60,4/5/2021,0.89,2,23
8419348,Gorgeous 2 Bdrm Apt Home,41656215,Chiazo,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93053,-77.03008,Entire home/apt,85,3,19,1/31/2021,0.31,9,338
8421131,"Fort Totten: Parking, Metro, WiFi & Walmart",44132420,Glen & Stacey,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96075,-77.00344,Entire home/apt,246,2,43,4/5/2021,0.64,1,295
